,id_x,player_name_x,games_x,time_x,goals_x,xG_x,assists_x,xA_x,shots_x,key_passes_x,yellow_cards_x,red_cards_x,position_x,team_title,npg_x,npxG_x,xGChain_x,xGBuildup_x,season_x,id_y,player_name_y,games_y,time_y,goals_y,xG_y,assists_y,xA_y,shots_y,key_passes_y,yellow_cards_y,red_cards_y,position_y,npg_y,npxG_y,xGChain_y,xGBuildup_y,season_y,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,npg,npxG,xGChain,xGBuildup,season
23598,3603.0,Corentin Tolisso,31.0,2581.0,8.0,7.112147058360279,5.0,6.098606032319367,66.0,44.0,1.0,1.0,M S,Lyon,8.0,7.112147058360279,22.329007674939927,13.284889903850852,1617.0,555.0,Memphis Depay,36.0,2569.0,19.0,13.003766652196644,13.0,7.7580014783889055,106.0,75.0,2.0,0.0,F M S,17.0,11.483576264232395,19.444334087893367,6.923561861738563,1718.0,7142.0,Moussa Dembele,33.0,2011.0,15.0,16.156379889696836,4.0,2.9272405132651333,90.0,30.0,1.0,0.0,F S,14.0,14.63625518605113,18.79044803604484,4.067035652697086,1819.0
24174,3278.0,Maxwel Cornet,33.0,1889.0,6.0,7.135368766263128,2.0,1.463797066360712,51.0,21.0,1.0,0.0,F M S,Lyon,6.0,7.135368766263128,9.991468619555237,2.8506116829812527,1617.0,555.0,Memphis Depay,36.0,2569.0,19.0,13.003766652196644,13.0,7.7580014783889055,106.0,75.0,2.0,0.0,F M S,17.0,11.483576264232395,19.444334087893367,6.923561861738563,1718.0,7142.0,Moussa Dembele,33.0,2011.0,15.0,16.156379889696836,4.0,2.9272405132651333,90.0,30.0,1.0,0.0,F S,14.0,14.63625518605113,18.79044803604484,4.067035652697086,1819.0
24750,555.0,Memphis Depay,16.0,1102.0,5.0,7.083416998386383,7.0,3.886231906712055,47.0,31.0,1.0,0.0,F M S,Lyon,5.0,7.083416998386383,10.101137574762106,1.8185948980972169,1617.0,555.0,Memphis Depay,36.0,2569.0,19.0,13.003766652196644,13.0,7.7580014783889055,106.0,75.0,2.0,0.0,F M S,17.0,11.483576264232395,19.444334087893367,6.923561861738563,1718.0,7142.0,Moussa Dembele,33.0,2011.0,15.0,16.156379889696836,4.0,2.9272405132651333,90.0,30.0,1.0,0.0,F S,14.0,14.63625518605113,18.79044803604484,4.067035652697086,1819.0
25326,3276.0,Rachid Ghezzal,25.0,1285.0,2.0,2.816152211278677,2.0,2.5522944070398808,39.0,21.0,1.0,1.0,F M S,Lyon,2.0,2.816152211278677,8.874638833105564,5.032217718660832,1617.0,555.0,Memphis Depay,36.0,2569.0,19.0,13.003766652196644,13.0,7.7580014783889055,106.0,75.0,2.0,0.0,F M S,17.0,11.483576264232395,19.444334087893367,6.923561861738563,1718.0,7142.0,Moussa Dembele,33.0,2011.0,15.0,16.156379889696836,4.0,2.9272405132651333,90.0,30.0,1.0,0.0,F S,14.0,14.63625518605113,18.79044803604484,4.067035652697086,1819.0
25902,2621.0,Sergi Darder,22.0,1321.0,1.0,2.5881346762180333,2.0,2.1365015543997288,27.0,24.0,3.0,0.0,M S,Lyon,1.0,2.5881346762180333,8.350033771246673,4.5896919313818225,1617.0,555.0,Memphis Depay,36.0,2569.0,19.0,13.003766652196644,13.0,7.7580014783889055,106.0,75.0,2.0,0.0,F M S,17.0,11.483576264232395,19.444334087893367,6.923561861738563,1718.0,7142.0,Moussa Dembele,33.0,2011.0,15.0,16.156379889696836,4.0,2.9272405132651333,90.0,30.0,1.0,0.0,F S,14.0,14.63625518605113,18.79044803604484,4.067035652697086,1819.0
26478,3274.0,Maxime Gonalons,29.0,2437.0,1.0,1.2956333477050066,1.0,1.2390741454437375,21.0,20.0,7.0,1.0,M S,Lyon,1.0,1.2956333477050066,10.608042858541012,9.491562955081463,1617.0,555.0,Memphis Depay,36.0,2569.0,19.0,13.003766652196644,13.0,7.7580014783889055,106.0,75.0,2.0,0.0,F M S,17.0,11.483576264232395,19.444334087893367,6.923561861738563,1718.0,7142.0,Moussa Dembele,33.0,2011.0,15.0,16.156379889696836,4.0,2.9272405132651333,90.0,30.0,1.0,0.0,F S,14.0,14.63625518605113,18.79044803604484,4.067035652697086,1819.0
27054,3275.0,Jordan Ferri,27.0,933.0,1.0,0.9341003485023976,2.0,2.7755997274070983,10.0,19.0,4.0,0.0,M S,Lyon,1.0,0.9341003485023976,5.8081317506730565,2.4631224423646927,1617.0,555.0,Memphis Depay,36.0,2569.0,19.0,13.003766652196644,13.0,7.7580014783889055,106.0,75.0,2.0,0.0,F M S,17.0,11.483576264232395,19.444334087893367,6.923561861738563,1718.0,7142.0,Moussa Dembele,33.0,2011.0,15.0,16.156379889696836,4.0,2.9272405132651333,90.0,30.0,1.0,0.0,F S,14.0,14.63625518605113,18.79044803604484,4.067035652697086,1819.0
27630,3566.0,Christophe Jallet,13.0,1092.0,1.0,0.37171005457639694,2.0,3.036074921488762,9.0,20.0,0.0,0.0,D S,Lyon,1.0,0.37171005457639694,7.777679800987244,5.866434186697006,1617.0,555.0,Memphis Depay,36.0,2569.0,19.0,13.003766652196644,13.0,7.7580014783889055,106.0,75.0,2.0,0.0,F M S,17.0,11.483576264232395,19.444334087893367,6.923561861738563,1718.0,7142.0,Moussa Dembele,33.0,2011.0,15.0,16.156379889696836,4.0,2.9272405132651333,90.0,30.0,1.0,0.0,F S,14.0,14.63625518605113,18.79044803604484,4.067035652697086,1819.0
28206,3743.0,Lucas Tousart,22.0,1634.0,1.0,0.8347989656031132,1.0,0.4908564621582627,19.0,6.0,1.0,0.0,M S,Lyon,1.0,0.8347989656031132,6.019946292042732,5.341845770366491,1617.0,555.0,Memphis Depay,36.0,2569.0,19.0,13.003766652196644,13.0,7.7580014783889055,106.0,75.0,2.0,0.0,F M S,17.0,11.483576264232395,19.444334087893367,6.923561861738563,1718.0,7142.0,Moussa Dembele,33.0,2011.0,15.0,16.156379889696836,4.0,2.9272405132651333,90.0,30.0,1.0,0.0,F S,14.0,14.63625518605113,18.79044803604484,4.067035652697086,1819.0
28782,5666.0,Mouctar Diakhaby,22.0,1929.0,1.0,2.6226748963817954,0.0,0.20543874986469746,23.0,3.0,5.0,0.0,D,Lyon,1.0,2.6226748963817954,4.3534483471885315,4.270360790193081,1617.0,555.0,Memphis Depay,36.0,2569.0,19.0,13.003766652196644,13.0,7.7580014783889055,106.0,75.0,2.0,0.0,F M S,17.0,11.483576264232395,19.444334087893367,6.923561861738563,1718.0,7142.0,Moussa Dembele,33.0,2011.0,15.0,16.156379889696836,4.0,2.9272405132651333,90.0,30.0,1.0,0.0,F S,14.0,14.63625518605113,18.79044803604484,4.067035652697086,1819.0
