,id,player_name,games_18,time_18,goals_18,xG_18,assists_18,xA_18,shots_18,key_passes_18,team_title_18,npg_18,npxG_18,league_18,games_17,time_17,goals_17,xG_17,assists_17,xA_17,shots_17,key_passes_17,team_title_17,npg_17,npxG_17,league_17,games_16,time_16,goals_16,xG_16,assists_16,xA_16,shots_16,key_passes_16,team_title_16,npg_16,npxG_16,league_16
3716,5158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,9.0,227.0,0.0,0.02421082928776741,0.0,0.5645681861788034,1.0,5.0,Sporting Gijon,0.0,0.02421082928776741,La_liga
3717,5160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,8.0,526.0,0.0,0.2579679470509291,0.0,0.023096637800335884,5.0,1.0,Osasuna,0.0,0.2579679470509291,La_liga
3718,5166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5.0,164.0,0.0,0.11675411462783812,0.0,0.06814581342041492,3.0,2.0,Leganes,0.0,0.11675411462783812,La_liga
3719,5171,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,11.0,733.0,0.0,0.0,1.0,0.07912443624809384,0.0,3.0,Osasuna,0.0,0.0,La_liga
3720,5173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,6.0,65.0,0.0,0.006676934193819761,1.0,0.5414234101772308,1.0,2.0,Athletic Club,0.0,0.006676934193819761,La_liga
3721,5180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,Granada,0.0,0.0,La_liga
3722,5186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,6.0,144.0,0.0,0.21826405823230746,0.0,0.13741485029459,3.0,3.0,Real Betis,0.0,0.21826405823230746,La_liga
3723,5187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.0,35.0,0.0,0.013796083629131315,0.0,0.0,2.0,0.0,Sporting Gijon,0.0,0.013796083629131315,La_liga
3724,5191,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Osasuna,0.0,0.0,La_liga
3725,5192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3.0,41.0,0.0,0.0,0.0,0.047723833471536636,0.0,1.0,Las Palmas,0.0,0.0,La_liga
3726,5196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Osasuna,0.0,0.0,La_liga
3727,5202,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,6.0,159.0,0.0,0.3766901586204767,0.0,0.1961182877421379,2.0,3.0,Alaves,0.0,0.3766901586204767,La_liga
3728,5207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.0,11.0,0.0,0.05445566028356552,0.0,0.0,1.0,0.0,Osasuna,0.0,0.05445566028356552,La_liga
3729,5210,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Villarreal,0.0,0.0,La_liga
3730,137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,34.0,2983.0,25.0,20.45860083773732,2.0,1.8527982458472247,101.0,19.0,FC Cologne,22.0,17.427737165242437,Bundesliga
3731,240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,31.0,2503.0,7.0,6.39261931926012,1.0,0.7125080404803157,60.0,6.0,Ingolstadt,6.0,5.634842611849308,Bundesliga
3732,280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,31.0,1602.0,6.0,3.799999380484224,2.0,1.3146927561610935,16.0,15.0,Augsburg,6.0,3.799999380484224,Bundesliga
3733,2636,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,33.0,2522.0,6.0,6.947861787863076,3.0,2.718397604301572,59.0,29.0,Ingolstadt,6.0,6.1900850804522625,Bundesliga
3734,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,23.0,1543.0,4.0,2.474447618238628,2.0,4.1062736259773365,30.0,52.0,Darmstadt,3.0,1.7166709108278155,Bundesliga
3735,5282,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,22.0,1267.0,4.0,5.057787716388702,1.0,0.3262997008860111,32.0,7.0,Darmstadt,3.0,3.5422343425452714,Bundesliga
3736,230,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,27.0,1908.0,3.0,0.90468285465613,2.0,3.1411307780072093,25.0,40.0,Bayern Munich,3.0,0.90468285465613,Bundesliga
3737,235,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,17.0,1528.0,3.0,0.9592907689511776,0.0,0.39417496882379055,14.0,7.0,Ingolstadt,3.0,0.9592907689511776,Bundesliga
3738,242,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,28.0,942.0,3.0,3.944002196192741,1.0,1.870581523515284,20.0,13.0,Ingolstadt,1.0,2.42844881862402,Bundesliga
3739,291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,25.0,1055.0,3.0,4.280140567570925,0.0,1.3105132030323148,31.0,11.0,Eintracht Frankfurt,3.0,4.280140567570925,Bundesliga
3740,2666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,18.0,671.0,3.0,3.20646262075752,3.0,2.7666434347629547,21.0,16.0,FC Cologne,3.0,3.20646262075752,Bundesliga
3741,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,27.0,2430.0,2.0,3.0695218797773123,0.0,0.18284431472420687,25.0,3.0,Darmstadt,2.0,3.0695218797773123,Bundesliga
3742,340,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,16.0,756.0,2.0,3.3234719038009644,0.0,0.10308043286204338,24.0,3.0,Schalke 04,2.0,3.3234719038009644,Bundesliga
3743,380,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,30.0,1803.0,2.0,0.6951534664258361,1.0,2.027827475219965,18.0,14.0,Darmstadt,2.0,0.6951534664258361,Bundesliga
3744,404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,9.0,470.0,2.0,1.3793470934033394,1.0,0.5343266874551773,12.0,3.0,Darmstadt,2.0,1.3793470934033394,Bundesliga
3745,2649,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,20.0,782.0,2.0,2.3800769560039043,1.0,1.7283989265561104,22.0,10.0,Ingolstadt,2.0,2.3800769560039043,Bundesliga
3746,2660,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,15.0,1060.0,2.0,0.9784024022519588,2.0,0.6034894306212664,11.0,16.0,Eintracht Frankfurt,2.0,0.9784024022519588,Bundesliga
3747,2690,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,13.0,884.0,2.0,2.816040739417076,1.0,0.9235377050936222,13.0,6.0,Darmstadt,0.0,1.300487406551838,Bundesliga
3748,5303,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,9.0,289.0,2.0,1.225390749052167,0.0,0.1971350982785225,12.0,3.0,Schalke 04,2.0,1.225390749052167,Bundesliga
3749,113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,19.0,1448.0,1.0,0.7640643138438463,2.0,0.352490259334445,12.0,7.0,Werder Bremen,1.0,0.7640643138438463,Bundesliga
3750,173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,20.0,535.0,1.0,1.024450802244246,0.0,0.9179855138063432,18.0,5.0,Hamburger SV,1.0,1.024450802244246,Bundesliga
3751,218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,26.0,2092.0,1.0,1.0092656593769789,2.0,3.473092351108789,7.0,39.0,Bayern Munich,1.0,1.0092656593769789,Bundesliga
3752,238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,30.0,2288.0,1.0,0.9568149978294967,0.0,0.017127357423305508,14.0,1.0,Ingolstadt,1.0,0.9568149978294967,Bundesliga
3753,362,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,14.0,954.0,1.0,3.186123445630073,0.0,0.9648392461240292,19.0,10.0,Ingolstadt,1.0,2.4283468276262283,Bundesliga
3754,2625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,22.0,1325.0,1.0,0.601448742672801,1.0,2.39697637129575,10.0,13.0,Wolfsburg,1.0,0.601448742672801,Bundesliga
3755,2647,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,12.0,789.0,1.0,0.5470484793186188,1.0,0.3841188475489616,14.0,3.0,Darmstadt,1.0,0.5470484793186188,Bundesliga
3756,2648,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,11.0,591.0,1.0,1.088854884728789,0.0,0.425069184973836,10.0,5.0,Darmstadt,1.0,1.088854884728789,Bundesliga
3757,4304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,12.0,163.0,1.0,1.5576128400862217,1.0,0.6617611050605774,5.0,1.0,Hertha Berlin,0.0,0.7998362220823765,Bundesliga
3758,5217,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,16.0,700.0,1.0,0.5199619196355343,1.0,0.654652844183147,6.0,10.0,Ingolstadt,1.0,0.5199619196355343,Bundesliga
3759,5274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,22.0,1358.0,1.0,0.3060885267332196,0.0,0.0,7.0,0.0,Eintracht Frankfurt,1.0,0.3060885267332196,Bundesliga
3760,5290,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,13.0,313.0,1.0,0.9057499896734952,0.0,0.029412527568638325,6.0,2.0,Eintracht Frankfurt,1.0,0.9057499896734952,Bundesliga
3761,5306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,6.0,172.0,1.0,0.7344694212079048,0.0,0.0,4.0,0.0,Mainz 05,1.0,0.7344694212079048,Bundesliga
3762,5308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,7.0,381.0,1.0,0.6888695713132621,0.0,0.08397268038243055,5.0,2.0,Darmstadt,1.0,0.6888695713132621,Bundesliga
3763,5310,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,6.0,489.0,1.0,2.4910091422498226,1.0,0.3356952797621489,19.0,2.0,Werder Bremen,1.0,2.4910091422498226,Bundesliga
3764,5341,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4.0,45.0,1.0,0.6216046214103699,0.0,0.05482536554336548,1.0,1.0,Darmstadt,1.0,0.6216046214103699,Bundesliga
3765,5351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,6.0,81.0,1.0,0.3418652266263962,0.0,0.0,5.0,0.0,Werder Bremen,1.0,0.3418652266263962,Bundesliga
3766,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,26.0,2258.0,0.0,0.2754414891824126,0.0,0.8840815080329776,2.0,12.0,Darmstadt,0.0,0.2754414891824126,Bundesliga
3767,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,16.0,1142.0,0.0,0.29200675338506704,0.0,0.6498882658779621,10.0,5.0,Darmstadt,0.0,0.29200675338506704,Bundesliga
3768,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,19.0,833.0,0.0,1.4624519338831306,0.0,0.6537727881222963,16.0,7.0,Darmstadt,0.0,1.4624519338831306,Bundesliga
3769,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4.0,39.0,0.0,0.0,0.0,0.07422170042991638,0.0,1.0,Darmstadt,0.0,0.0,Bundesliga
3770,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,6.0,205.0,0.0,0.016625192016363144,0.0,0.0,1.0,0.0,Hertha Berlin,0.0,0.016625192016363144,Bundesliga
3771,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,7.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,Mainz 05,0.0,0.0,Bundesliga
3772,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,6.0,86.0,0.0,0.09523499011993407,0.0,0.03371356427669525,1.0,1.0,Freiburg,0.0,0.09523499011993407,Bundesliga
3773,85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5.0,92.0,0.0,0.5812284536659718,0.0,0.2930515706539154,3.0,3.0,Hoffenheim,0.0,0.5812284536659718,Bundesliga
3774,109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,25.0,2209.0,0.0,0.0,0.0,0.0,0.0,0.0,Werder Bremen,0.0,0.0,Bundesliga
3775,117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,18.0,1305.0,0.0,0.1874418994411826,3.0,0.4285387434065342,6.0,9.0,Werder Bremen,0.0,0.1874418994411826,Bundesliga
3776,124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.0,69.0,0.0,0.010771685279905796,0.0,0.0,1.0,0.0,Werder Bremen,0.0,0.010771685279905796,Bundesliga
3777,142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,13.0,1170.0,0.0,0.0,0.0,0.010133766569197178,0.0,1.0,FC Cologne,0.0,0.0,Bundesliga
3778,146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,11.0,694.0,0.0,0.09304658509790896,1.0,1.6137877143919468,6.0,15.0,Wolfsburg,0.0,0.09304658509790896,Bundesliga
3779,149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4.0,108.0,0.0,0.0164895560592413,0.0,0.10265514999628067,1.0,2.0,Wolfsburg,0.0,0.0164895560592413,Bundesliga
3780,151,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,21.0,1214.0,0.0,0.753523288294673,0.0,1.9911154825240371,21.0,20.0,Wolfsburg,0.0,0.753523288294673,Bundesliga
3781,158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,82.0,0.0,0.0,1.0,0.09223998337984084,0.0,1.0,Wolfsburg,0.0,0.0,Bundesliga
3782,165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,11.0,777.0,0.0,0.2349822819232941,0.0,0.028860457241535187,3.0,1.0,Hamburger SV,0.0,0.2349822819232941,Bundesliga
3783,166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,Hamburger SV,0.0,0.0,Bundesliga
3784,182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,7.0,587.0,0.0,0.3099533133208752,0.0,0.4522949252277613,2.0,9.0,Bayer Leverkusen,0.0,0.3099533133208752,Bundesliga
3785,198,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3.0,144.0,0.0,0.15121861919760704,0.0,0.0866566076874733,4.0,1.0,Bayer Leverkusen,0.0,0.15121861919760704,Bundesliga
3786,234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,10.0,720.0,0.0,0.07824413618072867,0.0,0.718157559633255,6.0,4.0,Ingolstadt,0.0,0.07824413618072867,Bundesliga
3787,236,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,33.0,2970.0,0.0,1.6140016447752714,0.0,0.4610802046954632,25.0,6.0,Ingolstadt,0.0,1.6140016447752714,Bundesliga
3788,243,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,13.0,321.0,0.0,1.1219792012125254,0.0,0.1135482471436262,9.0,3.0,Ingolstadt,0.0,1.1219792012125254,Bundesliga
3789,245,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,11.0,441.0,0.0,0.12780592404305935,0.0,0.09556742757558824,4.0,2.0,Ingolstadt,0.0,0.12780592404305935,Bundesliga
3790,246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingolstadt,0.0,0.0,Bundesliga
3791,250,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,12.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingolstadt,0.0,0.0,Bundesliga
3792,278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Augsburg,0.0,0.0,Bundesliga
3793,295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,Eintracht Frankfurt,0.0,0.0,Bundesliga
3794,297,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,19.0,1048.0,0.0,0.05903178825974464,0.0,0.09760835953056812,3.0,3.0,Freiburg,0.0,0.05903178825974464,Bundesliga
3795,299,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,15.0,1116.0,0.0,0.5327279781922698,0.0,0.058554355055093765,4.0,1.0,Darmstadt,0.0,0.5327279781922698,Bundesliga
3796,304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Hamburger SV,0.0,0.0,Bundesliga
3797,322,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.0,65.0,0.0,0.0,0.0,0.05849867966026068,0.0,2.0,Borussia Dortmund,0.0,0.0,Bundesliga
3798,345,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3.0,104.0,0.0,0.0,0.0,0.044913481920957565,0.0,1.0,Schalke 04,0.0,0.0,Bundesliga
3799,400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Werder Bremen,0.0,0.0,Bundesliga
3800,440,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Hamburger SV,0.0,0.0,Bundesliga
